popularity,original_title,vote_average,release_year,budget_adj,revenue_adj,roi,gen1,gen2,gen3,gen4,gen5,ryear_ord
1.090465,Ghost Ship,5.2,2002,42429148.78,82857925.63,95.29,Horror,Mystery,Thriller,,,2000s
1.0644049999999998,Scooby-Doo,5.3,2002,101829957.1,334160705.4,228.16,Mystery,Adventure,Comedy,,,2000s
1.0405879999999998,Spirit: Stallion of the Cimarron,7.1,2002,96980911.49,148579046.6,53.2,Western,Animation,Adventure,Comedy,Family,2000s
1.039674,D-Tox,5.8,2002,66674376.65,7778235.204,-88.33,Action,Thriller,,,,2000s
1.025158,The Scorpion King,5.2,2002,72735683.62,200427031.2,175.56,Action,Fantasy,Adventure,,,2000s
1.011362,I Spy,5.2,2002,84858297.55,40684870.71,-52.06,Action,Adventure,Comedy,Thriller,,2000s
1.0057719999999999,Bowling for Columbine,7.2,2002,4849045.574,43113437.6,789.11,Documentary,,,,,2000s
1.005627,25th Hour,6.9,2002,18183920.9,15833155.74,-12.93,Crime,Drama,,,,2000s
0.9858,Ken Park,5.4,2002,1575939.812,542779.1286,-65.56,Drama,,,,,2000s
0.958182,The Sum of All Fears,5.7,2002,82.43377477,233.966449,183.82,Thriller,Action,Drama,,,2000s
0.936666,We Were Soldiers,6.5,2002,90919604.52,138998841.8,52.88,Action,History,War,,,2000s
0.9254950000000001,Jackass: The Movie,6.2,2002,6061306.967999999,77926965.13,1185.65,Comedy,,,,,2000s
0.9153700000000001,Frida,7.3,2002,14547136.72,68248466.55,369.15,Drama,Romance,,,,2000s
0.90146,Murder by Numbers,6.1,2002,60613069.68,68752370.88,13.43,Crime,Drama,Thriller,,,2000s
0.898884,Adaptation.,7.2,2002,23032966.48,39763595.69,72.64,Comedy,Crime,Drama,,,2000s
0.8950229999999999,Sweet Home Alabama,6.0,2002,36367841.81,218961591.4,502.07,Comedy,Romance,,,,2000s
0.880807,Barbershop,6.2,2002,14547136.72,91867158.94,531.51,Comedy,Drama,,,,2000s
0.8757,Dark Blue,6.7,2002,18183920.9,11198228.26,-38.42,Action,Crime,Drama,Thriller,,2000s
0.8752469999999999,The Time Machine,5.6,2002,96980911.49,149992103.3,54.66,Science Fiction,Adventure,Action,,,2000s
0.8725719999999999,Undisputed,6.3,2002,24245227.87,15030378.06,-38.01,Action,Adventure,Drama,Thriller,,2000s
0.821206,The Sweetest Thing,5.4,2002,52127239.93,83278442.14,59.76,Romance,Comedy,,,,2000s
0.784565,Windtalkers,5.9,2002,139410060.3,94105748.71,-32.5,Drama,Action,History,War,,2000s
0.782771,John Q,7.1,2002,43641410.17,123947387.4,184.01,Drama,Thriller,Crime,,,2000s
0.76758,Unfaithful,6.4,2002,60613069.68,144426136.1,138.28,Drama,,,,,2000s
0.742412,Changing Lanes,5.7,2002,54551762.71,115086961.6,110.97,Action,Adventure,Crime,Thriller,,2000s
0.74198,Punch-Drunk Love,6.9,2002,30306534.84,20608443.69,-32.0,Comedy,Drama,Romance,,,2000s
0.72233,K-19: The Widowmaker,6.0,2002,121226139.4,42633979.74,-64.83,Thriller,Drama,History,,,2000s
0.698611,Queen of the Damned,5.2,2002,42429148.78,55132569.27,29.94,Drama,Fantasy,Horror,,,2000s
0.6831510000000001,Spy Kids 2: Island of Lost Dreams,5.2,2002,46065932.96,145136004.8,215.06,Action,Adventure,Comedy,Family,,2000s
0.682409,Enough,6.3,2002,46065932.96,62796579.14,36.32,Action,Drama,Thriller,,,2000s
0.68142,Friday After Next,6.5,2002,24245227.87,40643287.72,67.63,Comedy,Drama,,,,2000s
0.678896,Return to Never Land,6.2,2002,24245227.87,133182288.0,449.31,Adventure,Fantasy,Animation,Family,,2000s
0.646373,Life or Something Like It,5.6,2002,48490455.74,20454087.66,-57.82,Comedy,Drama,Romance,,,2000s
0.645437,Slackers,5.7,2002,16971659.51,7775341.536,-54.19,Comedy,Romance,,,,2000s
0.608347,Chicago,6.5,2002,54551762.71,371893588.7,581.73,Action,Comedy,Crime,Drama,Music,2000s
0.600563,One Hour Photo,6.4,2002,14547136.72,63308297.71,335.19,Horror,Thriller,,,,2000s
0.6001890000000001,Femme Fatale,6.1,2002,42429148.78,20413160.5,-51.89,Thriller,Crime,Romance,,,2000s
0.581487,City By The Sea,5.7,2002,48490455.74,27195769.06,-43.92,Drama,Thriller,Mystery,,,2000s
0.5737359999999999,Reign of Fire,5.9,2002,72735683.62,52202378.31,-28.23,Action,Fantasy,Science Fiction,Thriller,,2000s
0.570851,Showtime,5.2,2002,103042218.5,94243300.38,-8.54,Action,Comedy,,,,2000s
0.5699569999999999,High Crimes,6.0,2002,50914978.53,77320225.88,51.86,Drama,Mystery,Thriller,Crime,,2000s
0.5605359999999999,Moonlight Mile,6.6,2002,25457489.27,12136009.42,-52.33,Romance,Drama,,,,2000s
0.558747,Hart's War,5.7,2002,84858297.55,39140336.96,-53.88,Drama,War,,,,2000s
0.557277,About Schmidt,6.7,2002,36367841.81,128299146.3,252.78,Drama,Comedy,,,,2000s
0.548844,Blue Crush,5.6,2002,30306534.84,62846878.29,107.37,Adventure,,,,,2000s
0.5459069999999999,Blood Work,5.7,2002,60613069.68,31760662.99,-47.6,Crime,Drama,Mystery,Thriller,,2000s
0.54375,Solaris,5.8,2002,56976285.5,36371185.23,-36.16,Drama,Science Fiction,Mystery,Romance,,2000s
0.534397,The Four Feathers,6.4,2002,42429148.78,36225576.87,-14.62,War,Adventure,Drama,Romance,,2000s
0.53098,The Quiet American,5.6,2002,36367841.81,33548272.13,-7.75,Drama,Action,Thriller,Romance,,2000s
0.5076,The Mothman Prophecies,5.9,2002,38792364.6,66865355.1,72.37,Drama,Mystery,Thriller,Horror,,2000s
0.49788999999999994,Far from Heaven,6.4,2002,16365528.81,35189419.48,115.02,Drama,Romance,,,,2000s
0.494021,The Rookie,6.0,2002,24245227.87,91643375.49,277.99,Drama,Family,,,,2000s
0.485311,Bad Company,5.5,2002,84858297.55,79981727.58,-5.75,Action,Adventure,Comedy,Thriller,,2000s
0.48231199999999996,Confessions of a Dangerous Mind,6.4,2002,36367841.81,40021361.26,10.05,Comedy,Crime,Drama,Romance,Thriller,2000s
0.455247,Ballistic: Ecks vs. Sever,4.8,2002,84858297.55,24153136.01,-71.54,Action,Adventure,Thriller,,,2000s
0.445162,Trapped,5.8,2002,36367841.81,8385053.253,-76.94,Action,Crime,Drama,Thriller,,2000s
0.440499,Clockstoppers,4.5,2002,31518796.23,47027599.31,49.2,Adventure,Family,Science Fiction,Thriller,,2000s
0.431515,Halloween: Resurrection,4.6,2002,15759398.12,45659649.61,189.73,Horror,Thriller,,,,2000s
0.427389,Salton Sea,6.8,2002,21820705.09,820334.8605,-96.24,Drama,Mystery,Thriller,,,2000s
0.416292,Big Fat Liar,5.7,2002,18183920.9,64213502.99,253.13,Comedy,Family,,,,2000s
0.400097,Narc,6.2,2002,7879699.058999999,15315403.74,94.37,Action,Crime,Drama,Thriller,,2000s
0.373221,Brown Sugar,7.2,2002,9698091.149,33170759.38,242.03,Comedy,Romance,,,,2000s
0.364807,Antwone Fisher,6.6,2002,15153267.42,28327622.37,86.94,Drama,Romance,,,,2000s
0.357389,Igby Goes Down,6.5,2002,10910352.54,5791536.379,-46.92,Comedy,Drama,,,,2000s
0.34692199999999995,Swept Away,4.7,2002,12122613.94,725714.2220000001,-94.01,Comedy,Romance,,,,2000s
0.346465,Boat Trip,4.5,2002,24245227.87,10408932.14,-57.07,Comedy,,,,,2000s
0.342912,May,5.9,2002,606130.6968,182175.0054,-69.94,Drama,Horror,Thriller,Romance,,2000s
0.462287,Crossroads,5.1,2002,14547136.72,74118910.24,409.51,Action,Adventure,Comedy,Drama,Family,2000s
0.912373,The Adventures of Pluto Nash,4.6,2002,121226139.4,8611872.208999999,-92.9,Action,Comedy,Science Fiction,,,2000s
0.246694,Abandon,4.9,2002,30306534.84,12994662.66,-57.12,Drama,Mystery,Thriller,,,2000s
0.299006,Red Dragon,6.5,2002,94556388.7,253600595.8,168.2,Crime,Thriller,Horror,,,2000s
0.294923,Serving Sara,5.1,2002,35155580.41,20523809.66,-41.62,Comedy,Romance,,,,2000s
0.281325,Dragonfly,6.2,2002,72735683.62,63428425.54,-12.8,Drama,,,,,2000s
0.278771,Drumline,6.3,2002,24245227.87,69812297.08,187.94,Drama,Romance,Comedy,Music,,2000s
0.23421,All About the Benjamins,6.4,2002,16971659.51,30891973.45,82.02,Action,Adventure,Comedy,,,2000s
0.23139200000000001,FearDotCom,3.3,2002,48490455.74,22914183.05,-52.74,Horror,Thriller,,,,2000s
0.22758,Auto Focus,5.9,2002,8485829.755,2499763.003,-70.54,Drama,Crime,,,,2000s
0.22532399999999997,The Powerpuff Girls,5.6,2002,12122613.94,13833895.46,14.12,Action,Family,,,,2000s
0.214587,Possession,6.6,2002,30306534.84,12260488.06,-59.55,Drama,Mystery,,,,2000s
0.193929,Naqoyqatsi,6.0,2002,3636784.1810000003,16132.774630000002,-99.56,Documentary,Drama,Music,Thriller,,2000s
0.192065,Full Frontal,4.7,2002,2424522.787,3038467.7210000004,25.32,Comedy,Drama,Romance,,,2000s
0.185041,Big Trouble,6.2,2002,48490455.74,10296814.93,-78.77,Action,Comedy,Thriller,,,2000s
0.132296,Undercover Brother,5.4,2002,30306534.84,50435496.42,66.42,Action,Comedy,,,,2000s
0.11196600000000001,Los lunes al sol,6.5,2002,4849045.574,177477.4925,-96.34,Drama,Foreign,,,,2000s
0.017708,The Kid Stays in the Picture,7.4,2002,48490.45574,1738911.384,3486.09,Documentary,,,,,2000s
8.093753999999999,Pulp Fiction,8.1,1994,11768892.49,314713075.1,2574.11,Thriller,Crime,,,,1990s
7.192039,The Shawshank Redemption,8.4,1994,36777789.04,41693462.72,13.37,Drama,Crime,,,,1990s
6.715966000000001,Forrest Gump,8.1,1994,80911135.89,997333314.6,1132.63,Comedy,Drama,Romance,,,1990s
4.782687999999999,The Lion King,7.7,1994,66200020.27,1159591590.0,1651.65,Family,Animation,Drama,,,1990s
2.536898,Speed,6.6,1994,44133346.85,515548317.9,1068.16,Action,Adventure,Crime,Thriller,,1990s
2.3607009999999997,Dumb and Dumber,6.5,1994,25008896.55,363769661.6,1354.56,Comedy,,,,,1990s
2.126863,The Naked Gun 33â…“: The Final Insult,6.1,1994,44133346.85,75221756.09,70.44,Comedy,Action,Crime,,,1990s
2.0644400000000003,Interview with the Vampire,7.0,1994,88266693.7,329035590.7,272.77,Horror,Romance,,,,1990s
1.843243,True Lies,6.6,1994,169177829.6,557378295.3,229.46,Action,Thriller,,,,1990s
1.627278,The Mask,6.5,1994,33835565.92,517218414.9,1428.62,Romance,Comedy,Crime,Fantasy,,1990s
1.364852,Stargate,6.7,1994,80911135.89,289172371.8,257.4,Action,Adventure,Science Fiction,,,1990s
1.353693,Clear and Present Danger,6.1,1994,91208916.82,317594916.5,248.21,Action,Drama,Thriller,,,1990s
1.309466,Natural Born Killers,6.8,1994,50017793.09,73971558.41,47.89,Crime,Thriller,Drama,,,1990s
1.297355,Clerks,7.2,1994,39720.012160000006,4635663.775,11570.85,Comedy,,,,,1990s
1.267344,Beverly Hills Cop III,5.6,1994,73555578.08,175369722.0,138.42,Action,Comedy,Crime,,,1990s
1.259399,The Santa Clause,6.3,1994,32364454.36,279266046.3,762.88,Fantasy,Drama,Comedy,Family,,1990s
1.253496,Legends of the Fall,7.1,1994,44133346.85,236317718.0,435.46,Drama,Western,War,Romance,,1990s
1.2328709999999998,Four Weddings and a Funeral,6.5,1994,8826669.37,374693338.7,4145.01,Comedy,Drama,Romance,,,1990s
1.022699,The Client,6.2,1994,66200020.27,173025096.7,161.37,Drama,Thriller,Crime,Mystery,,1990s
0.983841,The Crow,7.2,1994,22066673.42,138284486.8,526.67,Fantasy,Action,Thriller,,,1990s
0.954392,The Flintstones,5.0,1994,67671131.83,502577619.9,642.68,Fantasy,Comedy,Family,,,1990s
0.948788,Star Trek: Generations,6.3,1994,55902239.34,176533387.4,215.79,Science Fiction,Action,Adventure,Thriller,,1990s
0.943815,Ace Ventura: Pet Detective,6.3,1994,22066673.42,157728750.9,614.78,Comedy,Mystery,,,,1990s
0.8671200000000001,Disclosure,5.8,1994,80911135.89,314840071.8,289.12,Drama,Thriller,Crime,Mystery,Romance,1990s
0.8485540000000001,Junior,4.7,1994,88266693.7,54431127.78,-38.33,Comedy,Romance,Science Fiction,,,1990s
0.8484729999999999,New Nightmare,6.4,1994,20595561.86,26612674.42,29.22,Horror,Thriller,Mystery,Fantasy,,1990s
0.8431700000000001,The Shadow,5.3,1994,36777789.04,70706674.92,92.25,Adventure,Fantasy,Action,Thriller,Science Fiction,1990s
0.8340290000000001,Heavenly Creatures,6.6,1994,7355557.807999999,4485617.751,-39.02,Drama,Fantasy,,,,1990s
0.787327,The Swan Princess,6.6,1994,51488904.66,14375199.06,-72.08,Fantasy,Animation,Comedy,Family,,1990s
0.7763800000000001,The Pagemaster,6.5,1994,39720012.16,20111107.17,-49.37,Fantasy,Science Fiction,Family,Animation,,1990s
0.767191,The Next Karate Kid,4.8,1994,17653338.74,23283259.15,31.89,Adventure,,,,,1990s
0.736742,Color of Night,5.6,1994,58844462.46,29019220.22,-50.68,Thriller,Drama,Romance,Mystery,,1990s
0.729837,Ed Wood,7.1,1994,26480008.11,8661106.061,-67.29,Comedy,Drama,History,,,1990s
0.710052,Timecop,5.3,1994,39720012.16,149533460.5,276.47,Thriller,Science Fiction,Action,Crime,,1990s
0.684636,Wyatt Earp,6.3,1994,92680028.38,36854286.84,-60.23,Drama,Action,Western,,,1990s
0.629985,Terminal Velocity,4.8,1994,73555578.08,24242300.31,-67.04,Action,Thriller,,,,1990s
0.6149439999999999,Muriel's Wedding,6.5,1994,4413334.685,22242675.74,403.99,Drama,Comedy,Romance,,,1990s
0.6072810000000001,Street Fighter,4.1,1994,51488904.66,146263091.2,184.07,Action,Adventure,Thriller,,,1990s
0.605753,The Specialist,5.5,1994,66200020.27,250622364.0,278.58,Action,Thriller,,,,1990s
0.590765,Thumbelina,6.3,1994,41191123.72,16731688.82,-59.38,Animation,Drama,Family,Fantasy,,1990s
0.5901489999999999,Highlander III: The Sorcerer,4.3,1994,38248900.6,54136905.47,41.54,Action,Fantasy,Science Fiction,,,1990s
0.586306,On Deadly Ground,4.6,1994,73555578.08,72084466.52,-2.0,Action,Thriller,,,,1990s
0.564501,Frankenstein,5.8,1994,66200020.27,164773757.0,148.9,Drama,Horror,Science Fiction,Romance,,1990s
0.563685,Renaissance Man,5.7,1994,58844462.46,35795563.16,-39.17,Comedy,War,,,,1990s
0.544269,A Low Down Dirty Shame,7.3,1994,14711115.62,43239525.94,193.92,Action,Comedy,Crime,,,1990s
0.536193,PrÃªt-Ã -Porter,6.0,1994,22066673.42,16624521.28,-24.66,Drama,Comedy,,,,1990s
0.528782,The Chase,5.8,1994,38248900.6,11782616.49,-69.19,Comedy,Thriller,Action,Crime,,1990s
0.509774,Reality Bites,6.5,1994,16917782.96,29539699.49,74.61,Drama,,,,,1990s
0.48427,A Troll in Central Park,4.2,1994,33835565.92,104990.2899,-99.69,Fantasy,Animation,Science Fiction,Family,,1990s
0.394187,Hoop Dreams,7.3,1994,1029778.093,11519702.38,1018.66,Documentary,,,,,1990s
0.387981,Double Dragon,4.2,1994,5148890.466,3444326.7389999996,-33.11,Action,Adventure,Comedy,Science Fiction,,1990s
0.255858,The Ref,6.8,1994,16182227.18,16828329.08,3.99,Comedy,,,,,1990s
0.331455,The Air Up There,4.6,1994,25126585.47,30910260.58,23.02,Comedy,Family,,,,1990s
0.282609,Don Juan DeMarco,6.2,1994,36777789.04,32658676.67,-11.2,Romance,Drama,Comedy,,,1990s
0.27026700000000003,Leprechaun 2,5.5,1994,2942223.123,3325627.1610000003,13.03,Comedy,Horror,,,,1990s
0.25154899999999997,Baby's Day Out,5.9,1994,73555578.08,24525643.75,-66.66,Action,Adventure,Comedy,Family,,1990s
0.24664699999999998,Texas Chainsaw Massacre: The Next Generation,3.9,1994,882666.937,273476.6971,-69.02,Comedy,Horror,Thriller,,,1990s
0.243921,Surviving the Game,6.3,1994,10886225.56,11312867.03,3.92,Action,Adventure,Thriller,Crime,,1990s
0.41642799999999996,Intersection,4.6,1994,66200020.27,31416901.1,-52.54,Drama,Romance,,,,1990s
0.170254,Serial Mom,5.8,1994,19124450.3,11505104.54,-39.84,Crime,Comedy,Thriller,,,1990s
0.12934400000000001,Rapa Nui,6.2,1994,29422231.23,448792.0041,-98.47,Adventure,,,,,1990s
0.094568,PCU,6.7,1994,13240004.05,6400473.932999999,-51.66,Comedy,,,,,1990s
7.637767,The Avengers,7.3,2012,208943741.9,1443191435.0,590.71,Science Fiction,Action,Adventure,,,2010s
7.031452000000001,Underworld: Awakening,6.0,2012,66482099.69,125746142.9,89.14,Fantasy,Action,Horror,,,2010s
6.591277000000001,The Dark Knight Rises,7.5,2012,237436070.3,1026712780.0,332.42,Action,Crime,Drama,Thriller,,2010s
5.944518,Django Unchained,7.7,2012,94974428.14,403991051.5,325.37,Drama,Western,,,,2010s
5.603587,Skyfall,6.8,2012,189948856.3,1052849483.0,454.28,Action,Adventure,Thriller,,,2010s
4.611854,The Bourne Legacy,5.9,2012,123466756.6,262673566.2,112.75,Action,Thriller,,,,2010s
4.218933,The Hobbit: An Unexpected Journey,6.9,2012,237436070.3,965893322.8,306.8,Adventure,Fantasy,Action,,,2010s
4.008188,Prometheus,6.2,2012,123466756.6,382908536.8,210.13,Science Fiction,Adventure,Mystery,,,2010s
3.931139,Silver Linings Playbook,6.9,2012,19944629.91,195399167.1,879.71,Drama,Comedy,Romance,,,2010s
3.7026470000000002,The Amazing Spider-Man,6.4,2012,204195020.5,714412708.5,249.87,Action,Adventure,Fantasy,,,2010s
3.6267410000000004,Brave,6.6,2012,175702692.1,511896218.6,191.34,Animation,Adventure,Comedy,Family,Action,2010s
3.335603,Snow White and the Huntsman,5.7,2012,161456527.8,376668582.0,133.29,Adventure,Fantasy,Drama,,,2010s
3.151021,21 Jump Street,6.7,2012,39889259.82,191454512.5,379.97,Action,Comedy,Crime,,,2010s
3.1400799999999998,Life of Pi,7.1,2012,113969313.8,578409999.9,407.51,Adventure,Drama,Action,,,2010s
3.135776,Ice Age: Continental Drift,6.2,2012,90225706.73,833158215.1,823.42,Animation,Comedy,Adventure,Family,,2010s
2.990114,Ted,6.4,2012,47487214.07,521759415.5,998.74,Comedy,Fantasy,,,,2010s
2.944554,Jack Reacher,6.2,2012,56984656.88,207367731.5,263.9,Crime,Drama,Thriller,,,2010s
2.892625,Lo imposible,6.8,2012,39889259.82,171214317.4,329.22,Drama,,,,,2010s
2.858742,Wreck-It Ralph,7.0,2012,156707806.4,447541244.1,185.59,Family,Animation,Comedy,Adventure,,2010s
2.6231430000000002,Pitch Perfect,7.2,2012,16145652.78,109553407.4,578.53,Comedy,Music,Romance,,,2010s
2.592896,Men in Black 3,6.1,2012,213692463.3,592665861.9,177.35,Action,Comedy,Science Fiction,,,2010s
2.5710990000000002,The Hunger Games,6.7,2012,71230821.1,656473401.9,821.61,Science Fiction,Adventure,Fantasy,,,2010s
2.5701009999999997,Total Recall,5.8,2012,118718035.2,188811132.9,59.04,Action,Science Fiction,Adventure,Thriller,,2010s
2.4783720000000002,Cloud Atlas,6.5,2012,96873916.7,123925357.7,27.92,Drama,Science Fiction,,,,2010s
2.415046,The Expendables 2,6.0,2012,94974428.14,296864821.0,212.57,Action,Adventure,Thriller,,,2010s
2.406976,Taken 2,6.0,2012,42738492.66,357238054.4,735.87,Action,Thriller,Crime,Drama,,2010s
2.092701,Dark Shadows,5.6,2012,142461642.2,233188005.7,63.68,Comedy,Fantasy,,,,2010s
2.046884,The Perks of Being a Wallflower,7.6,2012,12346675.66,31721459.0,156.92,Drama,Romance,,,,2010s
2.003232,Argo,7.0,2012,42263620.52,220648512.0,422.08,Drama,Thriller,,,,2010s
1.9795310000000002,American Reunion,6.0,2012,47487214.07,223180013.6,369.98,Comedy,,,,,2010s
1.9746720000000002,Magic Mike,6.1,2012,6648209.969,158817730.8,2288.88,Drama,Comedy,,,,2010s
1.832955,The Cabin in the Woods,6.5,2012,28492328.44,63144774.27,121.62,Horror,Thriller,,,,2010s
1.8324340000000001,Rise of the Guardians,6.9,2012,137712920.8,291516095.8,111.68,Fantasy,Animation,Family,,,2010s
1.821562,The Vow,6.9,2012,28492328.44,186258691.3,553.72,Drama,Romance,,,,2010s
1.814197,Journey 2: The Mysterious Island,5.8,2012,75029798.23,337817164.7,350.24,Adventure,Action,Science Fiction,,,2010s
1.774202,The Paperboy,5.4,2012,11871803.52,1285828.3909999998,-89.17,Thriller,,,,,2010s
1.76105,Safe,6.2,2012,28492328.44,38318559.43,34.49,Action,Crime,Thriller,,,2010s
1.73616,Abraham Lincoln: Vampire Hunter,5.5,2012,65532355.41,106623173.8,62.7,Action,Horror,Fantasy,,,2010s
1.6905720000000002,Upside Down,6.1,2012,56984656.88,7699078.272999999,-86.49,Romance,Science Fiction,Drama,Fantasy,,2010s
1.682769,The Lorax,6.3,2012,66482099.69,331309095.2,398.34,Animation,Family,,,,2010s
1.661091,Moonrise Kingdom,7.6,2012,15195908.5,64832551.54,326.64,Comedy,Drama,Romance,,,2010s
1.6539240000000002,Dredd,6.5,2012,47487214.07,38975360.78,-17.92,Action,Science Fiction,,,,2010s
1.630455,Battleship,5.5,2012,198496554.8,287796721.5,44.99,Thriller,Action,Adventure,Science Fiction,,2010s
1.608797,Les MisÃ©rables,7.0,2012,57934401.16,419606302.5,624.28,Drama,Music,Romance,,,2010s
1.606999,Mirror Mirror,5.4,2012,80728263.91,173820794.7,115.32,Adventure,Fantasy,Drama,Comedy,Science Fiction,2010s
1.588457,John Carter,6.0,2012,246933513.2,269859485.3,9.28,Action,Adventure,Fantasy,Science Fiction,,2010s
1.58709,Looper,6.5,2012,28492328.44,44677870.48,56.81,Action,Thriller,Science Fiction,,,2010s
1.586368,The Twilight Saga: Breaking Dawn - Part 2,6.1,2012,113969313.8,787338009.2,590.83,Adventure,Fantasy,Drama,Romance,,2010s
1.554441,Zero Dark Thirty,6.5,2012,37989771.25,126145715.5,232.05,Thriller,Drama,History,,,2010s
1.517201,Haywire,5.5,2012,21844118.47,31695441.7,45.1,Thriller,,,,,2010s
1.5073370000000001,Wrath of the Titans,5.5,2012,142461642.2,285873028.7,100.67,Adventure,,,,,2010s
1.496861,Step Up Revolution,6.6,2012,31341561.28,133411287.7,325.67,Music,Drama,Romance,,,2010s
1.459325,Chronicle,6.5,2012,14246164.22,137712920.8,866.67,Science Fiction,Drama,Thriller,,,2010s
1.436895,Act of Valor,6.3,2012,11396931.38,77188344.74,577.27,Action,Thriller,War,,,2010s
1.418764,Hotel Transylvania,6.7,2012,80728263.91,340365179.5,321.62,Animation,Comedy,Family,Fantasy,,2010s
1.3743,Sinister,6.7,2012,2849232.8439999996,73806944.53,2490.41,Horror,Thriller,Mystery,,,2010s
1.345091,End of Watch,7.1,2012,6648209.969,45707757.99,587.52,Crime,Drama,Thriller,,,2010s
1.3124879999999999,Lincoln,6.6,2012,61733378.29,261458379.8,323.53,Drama,War,,,,2010s
1.306241,What to Expect When You're Expecting,5.7,2012,37989771.25,75694619.22,99.25,Romance,Comedy,Drama,,,2010s
1.291798,The Dictator,5.9,2012,61733378.29,170364685.7,175.97,Comedy,,,,,2010s
1.272901,Iron Sky,5.5,2012,7123082.11,7726199.171,8.47,Action,Comedy,Science Fiction,,,2010s
1.272721,The Lucky One,6.8,2012,23743607.03,94363873.63,297.43,Drama,Romance,,,,2010s
1.270174,Project X,6.5,2012,11396931.38,94974428.14,733.33,Comedy,Crime,,,,2010s
1.252392,Contraband,6.1,2012,23743607.03,59928864.15,152.4,Thriller,Action,Drama,Crime,,2010s
1.2044059999999999,Madagascar 3: Europe's Most Wanted,6.4,2012,137712920.8,709384208.6,415.12,Animation,Family,,,,2010s
1.178045,Lawless,6.7,2012,24693351.32,50979024.9,106.45,Crime,Drama,,,,2010s
